id,name,age,number,position,photo,team_id,team_name
304782,T. Hayakawa,26,23,Goalkeeper,https://media.api-sports.io/football/players/304782.png,12,Japan
33034,K. Osako,26,12,Goalkeeper,https://media.api-sports.io/football/players/33034.png,12,Japan
199578,Z. Suzuki,23,1,Goalkeeper,https://media.api-sports.io/football/players/199578.png,12,Japan
38114,K. Itakura,28,4,Defender,https://media.api-sports.io/football/players/38114.png,12,Japan
32893,H. Ito,26,21,Defender,https://media.api-sports.io/football/players/32893.png,12,Japan
440,Y. Nagatomo,39,5,Defender,https://media.api-sports.io/football/players/440.png,12,Japan
33165,A. Seko,25,20,Defender,https://media.api-sports.io/football/players/33165.png,12,Japan
32887,Y. Sugawara,25,2,Midfielder,https://media.api-sports.io/football/players/32887.png,12,Japan
351014,J. Suzuki,22,25,Defender,https://media.api-sports.io/football/players/351014.png,12,Japan
32954,S. Taniguchi,34,3,Defender,https://media.api-sports.io/football/players/32954.png,12,Japan
2597,T. Tomiyasu,27,22,Defender,https://media.api-sports.io/football/players/2597.png,12,Japan
32858,T. Watanabe,28,16,Defender,https://media.api-sports.io/football/players/32858.png,12,Japan
2598,R. Doan,27,10,Attacker,https://media.api-sports.io/football/players/2598.png,12,Japan
2601,D. Kamada,29,15,Attacker,https://media.api-sports.io/football/players/2601.png,12,Japan
33889,K. Sano,25,24,Midfielder,https://media.api-sports.io/football/players/33889.png,12,Japan
32966,A. Tanaka,27,7,Midfielder,https://media.api-sports.io/football/players/32966.png,12,Japan
1942,J. Ito,32,14,Attacker,https://media.api-sports.io/football/players/1942.png,12,Japan
32862,T. Kubo,24,8,Attacker,https://media.api-sports.io/football/players/32862.png,12,Japan
33224,D. Maeda,28,11,Attacker,https://media.api-sports.io/football/players/33224.png,12,Japan
33321,Keito Nakamura,25,13,Midfielder,https://media.api-sports.io/football/players/33321.png,12,Japan
199143,Y. Suzuki,24,17,Midfielder,https://media.api-sports.io/football/players/199143.png,12,Japan
375930,K. Goto,20,9,Attacker,https://media.api-sports.io/football/players/375930.png,12,Japan
33289,Koki Ogawa,28,19,Attacker,https://media.api-sports.io/football/players/33289.png,12,Japan
422572,K. Shiogai,20,26,Attacker,https://media.api-sports.io/football/players/422572.png,12,Japan
72155,A. Ueda,27,18,Attacker,https://media.api-sports.io/football/players/72155.png,12,Japan
106851,S. Machino,26,6,Attacker,https://media.api-sports.io/football/players/106851.png,12,Japan
