id,name,age,number,position,photo,team_id,team_name
480108,B. Asare,33,16,Goalkeeper,https://media.api-sports.io/football/players/480108.png,1504,Ghana
144709,J. Anang,25,12,Goalkeeper,https://media.api-sports.io/football/players/144709.png,1504,Ghana
3412,L. Zigi,29,1,Goalkeeper,https://media.api-sports.io/football/players/3412.png,1504,Ghana
369425,J. Adjetey,22,4,Defender,https://media.api-sports.io/football/players/369425.png,1504,Ghana
25341,D. Luckassen,30,23,Defender,https://media.api-sports.io/football/players/25341.png,1504,Ghana
7578,G. Mensah,27,14,Defender,https://media.api-sports.io/football/players/7578.png,1504,Ghana
196187,A. Seidu,26,2,Defender,https://media.api-sports.io/football/players/196187.png,1504,Ghana
137223,J. Opoku,27,18,Defender,https://media.api-sports.io/football/players/137223.png,1504,Ghana
404172,K. Peprah Oppong,21,21,Defender,https://media.api-sports.io/football/players/404172.png,1504,Ghana
15900,A. Mumin,28,6,Defender,https://media.api-sports.io/football/players/15900.png,1504,Ghana
191240,M. Senaya,24,26,Defender,https://media.api-sports.io/football/players/191240.png,1504,Ghana
21996,A. Baba,31,17,Defender,https://media.api-sports.io/football/players/21996.png,1504,Ghana
21010,E. Owusu,28,15,Midfielder,https://media.api-sports.io/football/players/21010.png,1504,Ghana
49,T. Partey,32,5,Midfielder,https://media.api-sports.io/football/players/49.png,1504,Ghana
3608,K. Sibo,27,8,Midfielder,https://media.api-sports.io/football/players/3608.png,1504,Ghana
475575,Caleb Marfo Yirenkyi,19,3,Midfielder,https://media.api-sports.io/football/players/475575.png,1504,Ghana
19281,A. Semenyo,25,11,Midfielder,https://media.api-sports.io/football/players/19281.png,1504,Ghana
337426,A. Boakye,25,20,Midfielder,https://media.api-sports.io/football/players/337426.png,1504,Ghana
303467,A. Fatawu,21,7,Midfielder,https://media.api-sports.io/football/players/303467.png,1504,Ghana
410016,P. Adu,22,25,Midfielder,https://media.api-sports.io/football/players/410016.png,1504,Ghana
82090,B. Thomas-Asante,27,10,Attacker,https://media.api-sports.io/football/players/82090.png,1504,Ghana
3428,J. Ayew,34,9,Attacker,https://media.api-sports.io/football/players/3428.png,1504,Ghana
411800,C. Bonsu Baah,21,13,Attacker,https://media.api-sports.io/football/players/411800.png,1504,Ghana
47294,I. Williams,31,19,Midfielder,https://media.api-sports.io/football/players/47294.png,1504,Ghana
350856,E. Nuamah,22,24,Midfielder,https://media.api-sports.io/football/players/350856.png,1504,Ghana
199837,K. Sulemana,23,22,Midfielder,https://media.api-sports.io/football/players/199837.png,1504,Ghana
