id,name,age,number,position,photo,team_id,team_name
550469,M. Alaa,26,26,Goalkeeper,https://media.api-sports.io/football/players/550469.png,32,Egypt
16797,Mohamed El Shenawy,37,1,Goalkeeper,https://media.api-sports.io/football/players/16797.png,32,Egypt
269174,Mostafa Shobeir,25,23,Goalkeeper,https://media.api-sports.io/football/players/269174.png,32,Egypt
16831,Al Mahdi Soliman,38,16,Goalkeeper,https://media.api-sports.io/football/players/16831.png,32,Egypt
269621,Hossam Abdelmaguid,24,4,Defender,https://media.api-sports.io/football/players/269621.png,32,Egypt
196343,Mohamed Abdelmonem,26,6,Defender,https://media.api-sports.io/football/players/196343.png,32,Egypt
2649,Ahmed Fatouh,27,13,Defender,https://media.api-sports.io/football/players/2649.png,32,Egypt
2656,Karim Hafez,29,15,Defender,https://media.api-sports.io/football/players/2656.png,32,Egypt
2654,Mohamed Hany,29,3,Defender,https://media.api-sports.io/football/players/2654.png,32,Egypt
16804,Yasser Ibrahim,32,2,Defender,https://media.api-sports.io/football/players/16804.png,32,Egypt
16805,Rami Rabia,32,5,Defender,https://media.api-sports.io/football/players/16805.png,32,Egypt
550371,T. Alaa,23,24,Defender,https://media.api-sports.io/football/players/550371.png,32,Egypt
17269,Emam Ashour,27,8,Midfielder,https://media.api-sports.io/football/players/17269.png,32,Egypt
190575,Marwan Attia,27,19,Midfielder,https://media.api-sports.io/football/players/190575.png,32,Egypt
2660,Nabil Emad Dunga,29,18,Midfielder,https://media.api-sports.io/football/players/2660.png,32,Egypt
16813,Hamdi Fathy,31,14,Defender,https://media.api-sports.io/football/players/16813.png,32,Egypt
16841,Mohanad Lasheen,29,17,Midfielder,https://media.api-sports.io/football/players/16841.png,32,Egypt
69196,Mahmoud Saber,24,21,Midfielder,https://media.api-sports.io/football/players/69196.png,32,Egypt
395075,Mostafa Zico,28,11,Midfielder,https://media.api-sports.io/football/players/395075.png,32,Egypt
2664,Trézéguet,31,7,Attacker,https://media.api-sports.io/football/players/2664.png,32,Egypt
20844,H. Hassan,23,12,Midfielder,https://media.api-sports.io/football/players/20844.png,32,Egypt
16871,Ahmed Zizo,30,25,Attacker,https://media.api-sports.io/football/players/16871.png,32,Egypt
550547,H. Abdelkarim,17,9,Attacker,https://media.api-sports.io/football/players/550547.png,32,Egypt
70535,Ibrahim Adel,24,20,Attacker,https://media.api-sports.io/football/players/70535.png,32,Egypt
81573,Omar Marmoush,26,22,Midfielder,https://media.api-sports.io/football/players/81573.png,32,Egypt
306,Mohamed Salah,33,10,Attacker,https://media.api-sports.io/football/players/306.png,32,Egypt
