id,name,age,number,position,photo,team_id,team_name
16380,H. Galíndez,38,1,Goalkeeper,https://media.api-sports.io/football/players/16380.png,2382,Ecuador
81224,M. Ramírez,25,12,Goalkeeper,https://media.api-sports.io/football/players/81224.png,2382,Ecuador
16642,G. Valle,29,22,Goalkeeper,https://media.api-sports.io/football/players/16642.png,2382,Ecuador
46731,P. Estupiñán,27,7,Midfielder,https://media.api-sports.io/football/players/46731.png,2382,Ecuador
127817,P. Hincapié,23,3,Midfielder,https://media.api-sports.io/football/players/127817.png,2382,Ecuador
306940,Y. Medina,21,26,Midfielder,https://media.api-sports.io/football/players/306940.png,2382,Ecuador
354027,J. Ordoñez,21,4,Defender,https://media.api-sports.io/football/players/354027.png,2382,Ecuador
16367,W. Pacho,24,6,Defender,https://media.api-sports.io/football/players/16367.png,2382,Ecuador
2575,J. Porozo,25,25,Defender,https://media.api-sports.io/football/players/2575.png,2382,Ecuador
2583,A. Preciado,27,17,Defender,https://media.api-sports.io/football/players/2583.png,2382,Ecuador
63964,F. Torres,28,2,Defender,https://media.api-sports.io/football/players/63964.png,2382,Ecuador
16470,J. Alcívar,26,5,Midfielder,https://media.api-sports.io/football/players/16470.png,2382,Ecuador
116117,M. Caicedo,24,23,Midfielder,https://media.api-sports.io/football/players/116117.png,2382,Ecuador
338045,D. Castillo,21,18,Midfielder,https://media.api-sports.io/football/players/338045.png,2382,Ecuador
16360,A. Franco,27,21,Defender,https://media.api-sports.io/football/players/16360.png,2382,Ecuador
406303,K. Páez,18,10,Attacker,https://media.api-sports.io/football/players/406303.png,2382,Ecuador
280695,A. Minda,22,14,Midfielder,https://media.api-sports.io/football/players/280695.png,2382,Ecuador
198347,A. Valencia,22,8,Attacker,https://media.api-sports.io/football/players/198347.png,2382,Ecuador
237078,P. Vite,23,15,Midfielder,https://media.api-sports.io/football/players/237078.png,2382,Ecuador
361966,K. Rodríguez,25,11,Attacker,https://media.api-sports.io/football/players/361966.png,2382,Ecuador
25414,J. Yeboah,25,9,Attacker,https://media.api-sports.io/football/players/25414.png,2382,Ecuador
311543,N. Angulo,22,20,Midfielder,https://media.api-sports.io/football/players/311543.png,2382,Ecuador
16590,J. Caicedo,28,16,Attacker,https://media.api-sports.io/football/players/16590.png,2382,Ecuador
350799,Jeremy Arévalo,20,24,Attacker,https://media.api-sports.io/football/players/350799.png,2382,Ecuador
16369,G. Plata,25,19,Attacker,https://media.api-sports.io/football/players/16369.png,2382,Ecuador
35533,E. Valencia,36,13,Attacker,https://media.api-sports.io/football/players/35533.png,2382,Ecuador
