id,name,age,number,position,photo,team_id,team_name
2890,Jo Hyeon-Woo,34,21,Goalkeeper,https://media.api-sports.io/football/players/2890.png,17,South Korea
2892,Kim Seung-Gyu,35,1,Goalkeeper,https://media.api-sports.io/football/players/2892.png,17,South Korea
34374,Song Bum-Keun,28,12,Goalkeeper,https://media.api-sports.io/football/players/34374.png,17,South Korea
547307,Cho Wi-Je,24,14,Defender,https://media.api-sports.io/football/players/547307.png,17,South Korea
2897,Kim Min-Jae,29,4,Defender,https://media.api-sports.io/football/players/2897.png,17,South Korea
2912,Kim Moon-Hwan,30,15,Midfielder,https://media.api-sports.io/football/players/2912.png,17,South Korea
34418,Kim Tae-Hyeon,25,5,Defender,https://media.api-sports.io/football/players/34418.png,17,South Korea
237218,Lee Han-Beom,23,2,Defender,https://media.api-sports.io/football/players/237218.png,17,South Korea
99211,Park Jin-Seop,30,16,Midfielder,https://media.api-sports.io/football/players/99211.png,17,South Korea
237220,Lee Tae-Seok,23,13,Midfielder,https://media.api-sports.io/football/players/237220.png,17,South Korea
197985,Seol Young-Woo,27,22,Midfielder,https://media.api-sports.io/football/players/197985.png,17,South Korea
280358,J. Castrop,22,23,Midfielder,https://media.api-sports.io/football/players/280358.png,17,South Korea
304951,Lee Gi-Hyuk,25,3,Defender,https://media.api-sports.io/football/players/304951.png,17,South Korea
357286,Bae Jun-Ho,22,17,Attacker,https://media.api-sports.io/football/players/357286.png,17,South Korea
237050,Eom Ji-Sung,23,25,Attacker,https://media.api-sports.io/football/players/237050.png,17,South Korea
2901,Hwang In-Beom,29,6,Midfielder,https://media.api-sports.io/football/players/2901.png,17,South Korea
34168,Kim Jin-Gyu,28,24,Midfielder,https://media.api-sports.io/football/players/34168.png,17,South Korea
34431,Lee Dong-Gyeong,28,26,Attacker,https://media.api-sports.io/football/players/34431.png,17,South Korea
2906,Lee Jae-Sung,33,10,Attacker,https://media.api-sports.io/football/players/2906.png,17,South Korea
927,Lee Kang-In,24,19,Attacker,https://media.api-sports.io/football/players/927.png,17,South Korea
2909,Paik Seung-Ho,28,8,Midfielder,https://media.api-sports.io/football/players/2909.png,17,South Korea
304958,Yang Hyun-Jun,23,20,Attacker,https://media.api-sports.io/football/players/304958.png,17,South Korea
24888,Hwang Hee-Chan,29,11,Attacker,https://media.api-sports.io/football/players/24888.png,17,South Korea
34211,Cho Gue-Sung,28,9,Attacker,https://media.api-sports.io/football/players/34211.png,17,South Korea
34710,Oh Hyeon-Gyu,24,18,Attacker,https://media.api-sports.io/football/players/34710.png,17,South Korea
186,Son Heung-Min,33,7,Attacker,https://media.api-sports.io/football/players/186.png,17,South Korea
