id,name,age,number,position,photo,team_id,team_name
41764,Márcio Rosa,28,12,Goalkeeper,https://media.api-sports.io/football/players/41764.png,1533,Cape Verde Islands
15304,Vózinha,39,1,Goalkeeper,https://media.api-sports.io/football/players/15304.png,1533,Cape Verde Islands
163200,C. dos Santos,25,23,Goalkeeper,https://media.api-sports.io/football/players/163200.png,1533,Cape Verde Islands
41608,Diney Borges,30,3,Defender,https://media.api-sports.io/football/players/41608.png,1533,Cape Verde Islands
21997,Logan Costa,24,5,Defender,https://media.api-sports.io/football/players/21997.png,1533,Cape Verde Islands
308689,S. Lopes Cabral,23,13,Defender,https://media.api-sports.io/football/players/308689.png,1533,Cape Verde Islands
69260,Pico,33,4,Defender,https://media.api-sports.io/football/players/69260.png,1533,Cape Verde Islands
22139,S. Moreira,31,22,Defender,https://media.api-sports.io/football/players/22139.png,1533,Cape Verde Islands
332056,Wagner Pina,23,24,Defender,https://media.api-sports.io/football/players/332056.png,1533,Cape Verde Islands
268806,Kelvin Pires,25,25,Defender,https://media.api-sports.io/football/players/268806.png,1533,Cape Verde Islands
2331,Stopira,37,2,Defender,https://media.api-sports.io/football/players/2331.png,1533,Cape Verde Islands
265556,Telmo Arcanjo,24,18,Midfielder,https://media.api-sports.io/football/players/265556.png,1533,Cape Verde Islands
37435,Deroy Duarte,26,14,Midfielder,https://media.api-sports.io/football/players/37435.png,1533,Cape Verde Islands
37436,L. Duarte,28,15,Midfielder,https://media.api-sports.io/football/players/37436.png,1533,Cape Verde Islands
142016,João Paulo,27,8,Defender,https://media.api-sports.io/football/players/142016.png,1533,Cape Verde Islands
96512,Kevin Pina,28,6,Midfielder,https://media.api-sports.io/football/players/96512.png,1533,Cape Verde Islands
50745,Jamiro Monteiro,32,10,Midfielder,https://media.api-sports.io/football/players/50745.png,1533,Cape Verde Islands
128007,Yannick Semedo,30,16,Midfielder,https://media.api-sports.io/football/players/128007.png,1533,Cape Verde Islands
44612,Garry Rodrigues,35,11,Midfielder,https://media.api-sports.io/football/players/44612.png,1533,Cape Verde Islands
22265,Nuno da Costa,34,21,Attacker,https://media.api-sports.io/football/players/22265.png,1533,Cape Verde Islands
1494,Jovane Cabral,27,7,Midfielder,https://media.api-sports.io/football/players/1494.png,1533,Cape Verde Islands
113580,Willy Semedo,31,17,Midfielder,https://media.api-sports.io/football/players/113580.png,1533,Cape Verde Islands
291024,Hélio Varela,23,26,Midfielder,https://media.api-sports.io/football/players/291024.png,1533,Cape Verde Islands
50270,Ryan Mendes,36,20,Midfielder,https://media.api-sports.io/football/players/50270.png,1533,Cape Verde Islands
309182,Gilson Benchimol,24,9,Attacker,https://media.api-sports.io/football/players/309182.png,1533,Cape Verde Islands
343287,D. Livramento,24,19,Attacker,https://media.api-sports.io/football/players/343287.png,1533,Cape Verde Islands
